A	B	Neither	A Not B	B Not A	Both	Log2 Odds Ratio	p-Value	q-Value	Tendency
NRAS	PRPF40B	159	22	1	0	<-3	1.000	1.000	Mutual exclusivity
NRAS	POT1	159	22	1	0	<-3	1.000	1.000	Mutual exclusivity
FBXW7	NRAS	159	1	22	0	<-3	1.000	1.000	Mutual exclusivity
IL7R	NRAS	159	1	22	0	<-3	1.000	1.000	Mutual exclusivity
NRAS	TBL1XR1	159	22	1	0	<-3	1.000	1.000	Mutual exclusivity
NRAS	SF1	159	22	1	0	<-3	1.000	1.000	Mutual exclusivity
NRAS	t(16;16)	159	22	1	0	<-3	1.000	1.000	Mutual exclusivity
PTPN11	SMC1A	168	8	6	0	<-3	1.000	1.000	Mutual exclusivity
PTPN11	t(8;21)	168	8	6	0	<-3	1.000	1.000	Mutual exclusivity
chr21gain	PTPN11	168	6	8	0	<-3	1.000	1.000	Mutual exclusivity
CSF3R	IDH1	170	2	10	0	<-3	1.000	1.000	Mutual exclusivity
CSF3R	STAG2	170	2	10	0	<-3	1.000	1.000	Mutual exclusivity
IDH1	MAP2K1	170	10	2	0	<-3	1.000	1.000	Mutual exclusivity
MAP2K1	STAG2	170	2	10	0	<-3	1.000	1.000	Mutual exclusivity
IDH1	SETBP1	170	10	2	0	<-3	1.000	1.000	Mutual exclusivity
CSF3R	KRAS	170	2	10	0	<-3	1.000	1.000	Mutual exclusivity
KRAS	MAP2K1	170	10	2	0	<-3	1.000	1.000	Mutual exclusivity
IDH1	PTEN	170	10	2	0	<-3	1.000	1.000	Mutual exclusivity
PTEN	STAG2	170	2	10	0	<-3	1.000	1.000	Mutual exclusivity
CDKN2A	IDH1	170	2	10	0	<-3	1.000	1.000	Mutual exclusivity
CDKN2A	STAG2	170	2	10	0	<-3	1.000	1.000	Mutual exclusivity
CDKN2A	KRAS	170	2	10	0	<-3	1.000	1.000	Mutual exclusivity
IDH1	t(15;17)	170	10	2	0	<-3	1.000	1.000	Mutual exclusivity
STAG2	t(15;17)	170	10	2	0	<-3	1.000	1.000	Mutual exclusivity
KRAS	t(15;17)	170	10	2	0	<-3	1.000	1.000	Mutual exclusivity
chr11qdel	IDH1	170	2	10	0	<-3	1.000	1.000	Mutual exclusivity
chr11qdel	STAG2	170	2	10	0	<-3	1.000	1.000	Mutual exclusivity
chr11qdel	KRAS	170	2	10	0	<-3	1.000	1.000	Mutual exclusivity
ETV6	NPM1	120	4	57	1	-0.926	1.000	1.000	Mutual exclusivity
DNMT3A	EZH2	120	57	4	1	-0.926	1.000	1.000	Mutual exclusivity
KRAS	SRSF2	158	10	14	0	<-3	1.000	1.000	Mutual exclusivity
CSF1R	PTPN11	170	4	8	0	<-3	1.000	1.000	Mutual exclusivity
NOTCH1	PTPN11	170	4	8	0	<-3	1.000	1.000	Mutual exclusivity
ATM	CBL	172	7	3	0	<-3	1.000	1.000	Mutual exclusivity
ATM	BRAF	172	7	3	0	<-3	1.000	1.000	Mutual exclusivity
ATM	U2AF1	172	7	3	0	<-3	1.000	1.000	Mutual exclusivity
CBL	PHF6	172	3	7	0	<-3	1.000	1.000	Mutual exclusivity
MYCN	PHF6	172	3	7	0	<-3	1.000	1.000	Mutual exclusivity
BRAF	PHF6	172	3	7	0	<-3	1.000	1.000	Mutual exclusivity
PHF6	U2AF1	172	7	3	0	<-3	1.000	1.000	Mutual exclusivity
ATM	HNRNPK	172	7	3	0	<-3	1.000	1.000	Mutual exclusivity
HNRNPK	PHF6	172	3	7	0	<-3	1.000	1.000	Mutual exclusivity
BCOR	CBL	172	7	3	0	<-3	1.000	1.000	Mutual exclusivity
BCOR	MYCN	172	7	3	0	<-3	1.000	1.000	Mutual exclusivity
BCOR	BRAF	172	7	3	0	<-3	1.000	1.000	Mutual exclusivity
BCOR	HNRNPK	172	7	3	0	<-3	1.000	1.000	Mutual exclusivity
ATM	chr22gain	172	7	3	0	<-3	1.000	1.000	Mutual exclusivity
chr22gain	PHF6	172	3	7	0	<-3	1.000	1.000	Mutual exclusivity
BCOR	chr22gain	172	7	3	0	<-3	1.000	1.000	Mutual exclusivity
ATM	t(11;19)	172	7	3	0	<-3	1.000	1.000	Mutual exclusivity
PHF6	t(11;19)	172	7	3	0	<-3	1.000	1.000	Mutual exclusivity
ATM	chr5loss	172	7	3	0	<-3	1.000	1.000	Mutual exclusivity
chr5loss	PHF6	172	3	7	0	<-3	1.000	1.000	Mutual exclusivity
BCOR	chr5loss	172	7	3	0	<-3	1.000	1.000	Mutual exclusivity
ATM	chr13gain	172	7	3	0	<-3	1.000	1.000	Mutual exclusivity
chr13gain	PHF6	172	3	7	0	<-3	1.000	1.000	Mutual exclusivity
BCOR	chr13gain	172	7	3	0	<-3	1.000	1.000	Mutual exclusivity
ATM	IDH1	165	7	10	0	<-3	1.000	1.000	Mutual exclusivity
ATM	STAG2	165	7	10	0	<-3	1.000	1.000	Mutual exclusivity
PHF6	STAG2	165	7	10	0	<-3	1.000	1.000	Mutual exclusivity
KRAS	PHF6	165	10	7	0	<-3	1.000	1.000	Mutual exclusivity
BCOR	IDH1	165	7	10	0	<-3	1.000	1.000	Mutual exclusivity
BCOR	STAG2	165	7	10	0	<-3	1.000	1.000	Mutual exclusivity
CBL	MAP2K1	177	3	2	0	<-3	1.000	1.000	Mutual exclusivity
MAP2K1	MYCN	177	2	3	0	<-3	1.000	1.000	Mutual exclusivity
BRAF	MAP2K1	177	3	2	0	<-3	1.000	1.000	Mutual exclusivity
CBL	SETBP1	177	3	2	0	<-3	1.000	1.000	Mutual exclusivity
MYCN	SETBP1	177	3	2	0	<-3	1.000	1.000	Mutual exclusivity
CBL	PTEN	177	3	2	0	<-3	1.000	1.000	Mutual exclusivity
MYCN	PTEN	177	3	2	0	<-3	1.000	1.000	Mutual exclusivity
BRAF	PTEN	177	3	2	0	<-3	1.000	1.000	Mutual exclusivity
PTEN	U2AF1	177	2	3	0	<-3	1.000	1.000	Mutual exclusivity
HNRNPK	PTEN	177	3	2	0	<-3	1.000	1.000	Mutual exclusivity
CBL	CDKN2A	177	3	2	0	<-3	1.000	1.000	Mutual exclusivity
CDKN2A	MYCN	177	2	3	0	<-3	1.000	1.000	Mutual exclusivity
BRAF	CDKN2A	177	3	2	0	<-3	1.000	1.000	Mutual exclusivity
CDKN2A	U2AF1	177	2	3	0	<-3	1.000	1.000	Mutual exclusivity
CDKN2A	HNRNPK	177	2	3	0	<-3	1.000	1.000	Mutual exclusivity
CBL	t(15;17)	177	3	2	0	<-3	1.000	1.000	Mutual exclusivity
MYCN	t(15;17)	177	3	2	0	<-3	1.000	1.000	Mutual exclusivity
BRAF	t(15;17)	177	3	2	0	<-3	1.000	1.000	Mutual exclusivity
t(15;17)	U2AF1	177	2	3	0	<-3	1.000	1.000	Mutual exclusivity
HNRNPK	t(15;17)	177	3	2	0	<-3	1.000	1.000	Mutual exclusivity
chr22gain	t(15;17)	177	3	2	0	<-3	1.000	1.000	Mutual exclusivity
CBL	chr11qdel	177	3	2	0	<-3	1.000	1.000	Mutual exclusivity
chr11qdel	MYCN	177	2	3	0	<-3	1.000	1.000	Mutual exclusivity
BRAF	chr11qdel	177	3	2	0	<-3	1.000	1.000	Mutual exclusivity
chr11qdel	U2AF1	177	2	3	0	<-3	1.000	1.000	Mutual exclusivity
chr11qdel	HNRNPK	177	2	3	0	<-3	1.000	1.000	Mutual exclusivity
CBL	SMC1A	173	3	6	0	<-3	1.000	1.000	Mutual exclusivity
MYCN	SMC1A	173	3	6	0	<-3	1.000	1.000	Mutual exclusivity
BRAF	SMC1A	173	3	6	0	<-3	1.000	1.000	Mutual exclusivity
SMC1A	U2AF1	173	6	3	0	<-3	1.000	1.000	Mutual exclusivity
HNRNPK	SMC1A	173	3	6	0	<-3	1.000	1.000	Mutual exclusivity
CBL	t(8;21)	173	3	6	0	<-3	1.000	1.000	Mutual exclusivity
MYCN	t(8;21)	173	3	6	0	<-3	1.000	1.000	Mutual exclusivity
BRAF	t(8;21)	173	3	6	0	<-3	1.000	1.000	Mutual exclusivity
t(8;21)	U2AF1	173	6	3	0	<-3	1.000	1.000	Mutual exclusivity
HNRNPK	t(8;21)	173	3	6	0	<-3	1.000	1.000	Mutual exclusivity
chr22gain	SMC1A	173	3	6	0	<-3	1.000	1.000	Mutual exclusivity
chr22gain	t(8;21)	173	3	6	0	<-3	1.000	1.000	Mutual exclusivity
CBL	chr5qdel	173	3	6	0	<-3	1.000	1.000	Mutual exclusivity
chr5qdel	MYCN	173	6	3	0	<-3	1.000	1.000	Mutual exclusivity
BRAF	chr5qdel	173	3	6	0	<-3	1.000	1.000	Mutual exclusivity
chr5qdel	U2AF1	173	6	3	0	<-3	1.000	1.000	Mutual exclusivity
chr22gain	chr5qdel	173	3	6	0	<-3	1.000	1.000	Mutual exclusivity
SMC1A	t(11;19)	173	6	3	0	<-3	1.000	1.000	Mutual exclusivity
t(11;19)	t(8;21)	173	3	6	0	<-3	1.000	1.000	Mutual exclusivity
chr5qdel	t(11;19)	173	6	3	0	<-3	1.000	1.000	Mutual exclusivity
chr5loss	SMC1A	173	3	6	0	<-3	1.000	1.000	Mutual exclusivity
chr5loss	t(8;21)	173	3	6	0	<-3	1.000	1.000	Mutual exclusivity
chr13gain	SMC1A	173	3	6	0	<-3	1.000	1.000	Mutual exclusivity
chr13gain	t(8;21)	173	3	6	0	<-3	1.000	1.000	Mutual exclusivity
chr13gain	chr5qdel	173	3	6	0	<-3	1.000	1.000	Mutual exclusivity
CBL	chr21gain	173	3	6	0	<-3	1.000	1.000	Mutual exclusivity
chr21gain	MYCN	173	6	3	0	<-3	1.000	1.000	Mutual exclusivity
BRAF	chr21gain	173	3	6	0	<-3	1.000	1.000	Mutual exclusivity
chr21gain	U2AF1	173	6	3	0	<-3	1.000	1.000	Mutual exclusivity
chr21gain	HNRNPK	173	6	3	0	<-3	1.000	1.000	Mutual exclusivity
chr21gain	t(11;19)	173	6	3	0	<-3	1.000	1.000	Mutual exclusivity
ATM	MYC	170	7	5	0	<-3	1.000	1.000	Mutual exclusivity
ATM	ETV6	170	7	5	0	<-3	1.000	1.000	Mutual exclusivity
ATM	EZH2	170	7	5	0	<-3	1.000	1.000	Mutual exclusivity
ATM	RAD21	170	7	5	0	<-3	1.000	1.000	Mutual exclusivity
MYC	PHF6	170	5	7	0	<-3	1.000	1.000	Mutual exclusivity
ETV6	PHF6	170	5	7	0	<-3	1.000	1.000	Mutual exclusivity
PHF6	RAD21	170	7	5	0	<-3	1.000	1.000	Mutual exclusivity
ATM	ZRSR2	170	7	5	0	<-3	1.000	1.000	Mutual exclusivity
PHF6	ZRSR2	170	7	5	0	<-3	1.000	1.000	Mutual exclusivity
ATM	JAK2	170	7	5	0	<-3	1.000	1.000	Mutual exclusivity
BCOR	MYC	170	7	5	0	<-3	1.000	1.000	Mutual exclusivity
BCOR	ETV6	170	7	5	0	<-3	1.000	1.000	Mutual exclusivity
BCOR	EZH2	170	7	5	0	<-3	1.000	1.000	Mutual exclusivity
BCOR	RAD21	170	7	5	0	<-3	1.000	1.000	Mutual exclusivity
BCOR	ZRSR2	170	7	5	0	<-3	1.000	1.000	Mutual exclusivity
BCOR	JAK2	170	7	5	0	<-3	1.000	1.000	Mutual exclusivity
MYC	NRAS	155	5	22	0	<-3	1.000	1.000	Mutual exclusivity
EZH2	NRAS	155	5	22	0	<-3	1.000	1.000	Mutual exclusivity
NRAS	ZRSR2	155	22	5	0	<-3	1.000	1.000	Mutual exclusivity
JAK2	NRAS	155	5	22	0	<-3	1.000	1.000	Mutual exclusivity
SMC1A	WT1	164	6	12	0	<-3	1.000	1.000	Mutual exclusivity
chr5qdel	WT1	164	6	12	0	<-3	1.000	1.000	Mutual exclusivity
chr21gain	WT1	164	6	12	0	<-3	1.000	1.000	Mutual exclusivity
SF3B1	WT1	166	4	12	0	<-3	1.000	1.000	Mutual exclusivity
CSF1R	WT1	166	4	12	0	<-3	1.000	1.000	Mutual exclusivity
NOTCH1	WT1	166	4	12	0	<-3	1.000	1.000	Mutual exclusivity
chr17loss	WT1	166	4	12	0	<-3	1.000	1.000	Mutual exclusivity
chr7loss	WT1	166	4	12	0	<-3	1.000	1.000	Mutual exclusivity
chr7qdel	WT1	166	4	12	0	<-3	1.000	1.000	Mutual exclusivity
CDH2	IDH2	151	1	30	0	<-3	1.000	1.000	Mutual exclusivity
IDH2	NOTCH2	151	30	1	0	<-3	1.000	1.000	Mutual exclusivity
IDH2	U2AF2	151	30	1	0	<-3	1.000	1.000	Mutual exclusivity
GATA2	IDH2	151	1	30	0	<-3	1.000	1.000	Mutual exclusivity
IDH2	RIT1	151	30	1	0	<-3	1.000	1.000	Mutual exclusivity
ABL1	IDH2	151	1	30	0	<-3	1.000	1.000	Mutual exclusivity
BRINP3	IDH2	151	1	30	0	<-3	1.000	1.000	Mutual exclusivity
IDH2	PRPF40B	151	30	1	0	<-3	1.000	1.000	Mutual exclusivity
IDH2	POT1	151	30	1	0	<-3	1.000	1.000	Mutual exclusivity
FBXW7	IDH2	151	1	30	0	<-3	1.000	1.000	Mutual exclusivity
IDH2	IL7R	151	30	1	0	<-3	1.000	1.000	Mutual exclusivity
IDH2	TBL1XR1	151	30	1	0	<-3	1.000	1.000	Mutual exclusivity
IDH2	SF1	151	30	1	0	<-3	1.000	1.000	Mutual exclusivity
IDH2	t(16;16)	151	30	1	0	<-3	1.000	1.000	Mutual exclusivity
KIT	SMC1A	165	11	6	0	<-3	1.000	1.000	Mutual exclusivity
BCORL1	SMC1A	165	11	6	0	<-3	1.000	1.000	Mutual exclusivity
BCORL1	chr5qdel	165	11	6	0	<-3	1.000	1.000	Mutual exclusivity
chr21gain	KIT	165	6	11	0	<-3	1.000	1.000	Mutual exclusivity
BCORL1	chr21gain	165	11	6	0	<-3	1.000	1.000	Mutual exclusivity
BRAF	DNMT3A	122	2	57	1	0.098	1.000	1.000	Co-occurrence
DNMT3A	HNRNPK	122	57	2	1	0.098	1.000	1.000	Co-occurrence
chr5loss	DNMT3A	122	2	57	1	0.098	1.000	1.000	Co-occurrence
chr13gain	DNMT3A	122	2	57	1	0.098	1.000	1.000	Co-occurrence
chr13gain	NPM1	122	2	57	1	0.098	1.000	1.000	Co-occurrence
CSF3R	SF3B1	176	2	4	0	<-3	1.000	1.000	Mutual exclusivity
MAP2K1	SF3B1	176	2	4	0	<-3	1.000	1.000	Mutual exclusivity
SETBP1	SF3B1	176	2	4	0	<-3	1.000	1.000	Mutual exclusivity
CSF1R	CSF3R	176	4	2	0	<-3	1.000	1.000	Mutual exclusivity
CSF1R	MAP2K1	176	4	2	0	<-3	1.000	1.000	Mutual exclusivity
CSF1R	SETBP1	176	4	2	0	<-3	1.000	1.000	Mutual exclusivity
CSF3R	NOTCH1	176	2	4	0	<-3	1.000	1.000	Mutual exclusivity
MAP2K1	NOTCH1	176	2	4	0	<-3	1.000	1.000	Mutual exclusivity
NOTCH1	SETBP1	176	4	2	0	<-3	1.000	1.000	Mutual exclusivity
PTEN	SF3B1	176	2	4	0	<-3	1.000	1.000	Mutual exclusivity
CSF1R	PTEN	176	4	2	0	<-3	1.000	1.000	Mutual exclusivity
NOTCH1	PTEN	176	4	2	0	<-3	1.000	1.000	Mutual exclusivity
CDKN2A	SF3B1	176	2	4	0	<-3	1.000	1.000	Mutual exclusivity
CDKN2A	CSF1R	176	2	4	0	<-3	1.000	1.000	Mutual exclusivity
CDKN2A	NOTCH1	176	2	4	0	<-3	1.000	1.000	Mutual exclusivity
SF3B1	t(15;17)	176	4	2	0	<-3	1.000	1.000	Mutual exclusivity
CSF1R	t(15;17)	176	4	2	0	<-3	1.000	1.000	Mutual exclusivity
NOTCH1	t(15;17)	176	4	2	0	<-3	1.000	1.000	Mutual exclusivity
chr17loss	CSF3R	176	4	2	0	<-3	1.000	1.000	Mutual exclusivity
chr17loss	MAP2K1	176	4	2	0	<-3	1.000	1.000	Mutual exclusivity
chr17loss	SETBP1	176	4	2	0	<-3	1.000	1.000	Mutual exclusivity
chr17loss	PTEN	176	4	2	0	<-3	1.000	1.000	Mutual exclusivity
CDKN2A	chr17loss	176	2	4	0	<-3	1.000	1.000	Mutual exclusivity
chr17loss	t(15;17)	176	4	2	0	<-3	1.000	1.000	Mutual exclusivity
chr11qdel	SF3B1	176	2	4	0	<-3	1.000	1.000	Mutual exclusivity
chr11qdel	CSF1R	176	2	4	0	<-3	1.000	1.000	Mutual exclusivity
chr11qdel	NOTCH1	176	2	4	0	<-3	1.000	1.000	Mutual exclusivity
chr11qdel	chr17loss	176	2	4	0	<-3	1.000	1.000	Mutual exclusivity
chr7loss	CSF3R	176	4	2	0	<-3	1.000	1.000	Mutual exclusivity
chr7loss	MAP2K1	176	4	2	0	<-3	1.000	1.000	Mutual exclusivity
chr7loss	SETBP1	176	4	2	0	<-3	1.000	1.000	Mutual exclusivity
chr7loss	PTEN	176	4	2	0	<-3	1.000	1.000	Mutual exclusivity
CDKN2A	chr7loss	176	2	4	0	<-3	1.000	1.000	Mutual exclusivity
chr7loss	t(15;17)	176	4	2	0	<-3	1.000	1.000	Mutual exclusivity
chr11qdel	chr7loss	176	2	4	0	<-3	1.000	1.000	Mutual exclusivity
chr7qdel	CSF3R	176	4	2	0	<-3	1.000	1.000	Mutual exclusivity
chr7qdel	MAP2K1	176	4	2	0	<-3	1.000	1.000	Mutual exclusivity
chr7qdel	SETBP1	176	4	2	0	<-3	1.000	1.000	Mutual exclusivity
chr7qdel	PTEN	176	4	2	0	<-3	1.000	1.000	Mutual exclusivity
CDKN2A	chr7qdel	176	2	4	0	<-3	1.000	1.000	Mutual exclusivity
chr7qdel	t(15;17)	176	4	2	0	<-3	1.000	1.000	Mutual exclusivity
chr11qdel	chr7qdel	176	2	4	0	<-3	1.000	1.000	Mutual exclusivity
CDH2	WT1	169	1	12	0	<-3	1.000	1.000	Mutual exclusivity
chr8gain	SMC1A	157	19	6	0	<-3	1.000	1.000	Mutual exclusivity
chr8gain	t(8;21)	157	19	6	0	<-3	1.000	1.000	Mutual exclusivity
chr5qdel	chr8gain	157	6	19	0	<-3	1.000	1.000	Mutual exclusivity
CBL	MYCN	176	3	3	0	<-3	1.000	1.000	Mutual exclusivity
BRAF	CBL	176	3	3	0	<-3	1.000	1.000	Mutual exclusivity
BRAF	MYCN	176	3	3	0	<-3	1.000	1.000	Mutual exclusivity
CBL	U2AF1	176	3	3	0	<-3	1.000	1.000	Mutual exclusivity
MYCN	U2AF1	176	3	3	0	<-3	1.000	1.000	Mutual exclusivity
BRAF	U2AF1	176	3	3	0	<-3	1.000	1.000	Mutual exclusivity
CBL	HNRNPK	176	3	3	0	<-3	1.000	1.000	Mutual exclusivity
HNRNPK	MYCN	176	3	3	0	<-3	1.000	1.000	Mutual exclusivity
BRAF	HNRNPK	176	3	3	0	<-3	1.000	1.000	Mutual exclusivity
HNRNPK	U2AF1	176	3	3	0	<-3	1.000	1.000	Mutual exclusivity
CBL	chr22gain	176	3	3	0	<-3	1.000	1.000	Mutual exclusivity
chr22gain	MYCN	176	3	3	0	<-3	1.000	1.000	Mutual exclusivity
BRAF	chr22gain	176	3	3	0	<-3	1.000	1.000	Mutual exclusivity
chr22gain	U2AF1	176	3	3	0	<-3	1.000	1.000	Mutual exclusivity
chr22gain	HNRNPK	176	3	3	0	<-3	1.000	1.000	Mutual exclusivity
CBL	t(11;19)	176	3	3	0	<-3	1.000	1.000	Mutual exclusivity
MYCN	t(11;19)	176	3	3	0	<-3	1.000	1.000	Mutual exclusivity
BRAF	t(11;19)	176	3	3	0	<-3	1.000	1.000	Mutual exclusivity
t(11;19)	U2AF1	176	3	3	0	<-3	1.000	1.000	Mutual exclusivity
HNRNPK	t(11;19)	176	3	3	0	<-3	1.000	1.000	Mutual exclusivity
chr22gain	t(11;19)	176	3	3	0	<-3	1.000	1.000	Mutual exclusivity
CBL	chr5loss	176	3	3	0	<-3	1.000	1.000	Mutual exclusivity
chr5loss	MYCN	176	3	3	0	<-3	1.000	1.000	Mutual exclusivity
BRAF	chr5loss	176	3	3	0	<-3	1.000	1.000	Mutual exclusivity
chr5loss	U2AF1	176	3	3	0	<-3	1.000	1.000	Mutual exclusivity
chr5loss	HNRNPK	176	3	3	0	<-3	1.000	1.000	Mutual exclusivity
chr5loss	t(11;19)	176	3	3	0	<-3	1.000	1.000	Mutual exclusivity
CBL	chr13gain	176	3	3	0	<-3	1.000	1.000	Mutual exclusivity
chr13gain	MYCN	176	3	3	0	<-3	1.000	1.000	Mutual exclusivity
BRAF	chr13gain	176	3	3	0	<-3	1.000	1.000	Mutual exclusivity
chr13gain	U2AF1	176	3	3	0	<-3	1.000	1.000	Mutual exclusivity
chr13gain	HNRNPK	176	3	3	0	<-3	1.000	1.000	Mutual exclusivity
chr13gain	t(11;19)	176	3	3	0	<-3	1.000	1.000	Mutual exclusivity
chr13gain	chr5loss	176	3	3	0	<-3	1.000	1.000	Mutual exclusivity
BCOR	DNMT3A	119	5	56	2	-0.234	1.000	1.000	Mutual exclusivity
BCOR	NPM1	119	5	56	2	-0.234	1.000	1.000	Mutual exclusivity
FLT3	SF3B1	109	69	3	1	-0.925	1.000	1.000	Mutual exclusivity
ATM	NF1	166	7	9	0	<-3	1.000	1.000	Mutual exclusivity
NF1	PHF6	166	9	7	0	<-3	1.000	1.000	Mutual exclusivity
BCOR	NF1	166	7	9	0	<-3	1.000	1.000	Mutual exclusivity
PHF6	WT1	163	7	12	0	<-3	1.000	1.000	Mutual exclusivity
BCOR	WT1	163	7	12	0	<-3	1.000	1.000	Mutual exclusivity
ASXL1	JAK2	154	23	5	0	<-3	1.000	1.000	Mutual exclusivity
CDH2	MYC	176	1	5	0	<-3	1.000	1.000	Mutual exclusivity
CDH2	ETV6	176	1	5	0	<-3	1.000	1.000	Mutual exclusivity
CDH2	EZH2	176	1	5	0	<-3	1.000	1.000	Mutual exclusivity
BIRC3	MYC	176	1	5	0	<-3	1.000	1.000	Mutual exclusivity
BIRC3	ETV6	176	1	5	0	<-3	1.000	1.000	Mutual exclusivity
BIRC3	EZH2	176	1	5	0	<-3	1.000	1.000	Mutual exclusivity
MYC	MYD88	176	5	1	0	<-3	1.000	1.000	Mutual exclusivity
ETV6	MYD88	176	5	1	0	<-3	1.000	1.000	Mutual exclusivity
EZH2	MYD88	176	5	1	0	<-3	1.000	1.000	Mutual exclusivity
MYC	NOTCH2	176	5	1	0	<-3	1.000	1.000	Mutual exclusivity
ETV6	NOTCH2	176	5	1	0	<-3	1.000	1.000	Mutual exclusivity
EZH2	NOTCH2	176	5	1	0	<-3	1.000	1.000	Mutual exclusivity
MYC	U2AF2	176	5	1	0	<-3	1.000	1.000	Mutual exclusivity
ETV6	U2AF2	176	5	1	0	<-3	1.000	1.000	Mutual exclusivity
EZH2	U2AF2	176	5	1	0	<-3	1.000	1.000	Mutual exclusivity
CDH2	RAD21	176	1	5	0	<-3	1.000	1.000	Mutual exclusivity
BIRC3	RAD21	176	1	5	0	<-3	1.000	1.000	Mutual exclusivity
MYD88	RAD21	176	1	5	0	<-3	1.000	1.000	Mutual exclusivity
NOTCH2	RAD21	176	1	5	0	<-3	1.000	1.000	Mutual exclusivity
RAD21	U2AF2	176	5	1	0	<-3	1.000	1.000	Mutual exclusivity
GATA2	MYC	176	1	5	0	<-3	1.000	1.000	Mutual exclusivity
ETV6	GATA2	176	5	1	0	<-3	1.000	1.000	Mutual exclusivity
EZH2	GATA2	176	5	1	0	<-3	1.000	1.000	Mutual exclusivity
GATA2	RAD21	176	1	5	0	<-3	1.000	1.000	Mutual exclusivity
CDH2	ZRSR2	176	1	5	0	<-3	1.000	1.000	Mutual exclusivity
BIRC3	ZRSR2	176	1	5	0	<-3	1.000	1.000	Mutual exclusivity
MYD88	ZRSR2	176	1	5	0	<-3	1.000	1.000	Mutual exclusivity
NOTCH2	ZRSR2	176	1	5	0	<-3	1.000	1.000	Mutual exclusivity
U2AF2	ZRSR2	176	1	5	0	<-3	1.000	1.000	Mutual exclusivity
GATA2	ZRSR2	176	1	5	0	<-3	1.000	1.000	Mutual exclusivity
CDH2	JAK2	176	1	5	0	<-3	1.000	1.000	Mutual exclusivity
BIRC3	JAK2	176	1	5	0	<-3	1.000	1.000	Mutual exclusivity
JAK2	MYD88	176	5	1	0	<-3	1.000	1.000	Mutual exclusivity
JAK2	NOTCH2	176	5	1	0	<-3	1.000	1.000	Mutual exclusivity
JAK2	U2AF2	176	5	1	0	<-3	1.000	1.000	Mutual exclusivity
GATA2	JAK2	176	1	5	0	<-3	1.000	1.000	Mutual exclusivity
MYC	RIT1	176	5	1	0	<-3	1.000	1.000	Mutual exclusivity
ETV6	RIT1	176	5	1	0	<-3	1.000	1.000	Mutual exclusivity
EZH2	RIT1	176	5	1	0	<-3	1.000	1.000	Mutual exclusivity
RAD21	RIT1	176	5	1	0	<-3	1.000	1.000	Mutual exclusivity
RIT1	ZRSR2	176	1	5	0	<-3	1.000	1.000	Mutual exclusivity
JAK2	RIT1	176	5	1	0	<-3	1.000	1.000	Mutual exclusivity
ABL1	MYC	176	1	5	0	<-3	1.000	1.000	Mutual exclusivity
ABL1	ETV6	176	1	5	0	<-3	1.000	1.000	Mutual exclusivity
ABL1	EZH2	176	1	5	0	<-3	1.000	1.000	Mutual exclusivity
ABL1	RAD21	176	1	5	0	<-3	1.000	1.000	Mutual exclusivity
ABL1	ZRSR2	176	1	5	0	<-3	1.000	1.000	Mutual exclusivity
ABL1	JAK2	176	1	5	0	<-3	1.000	1.000	Mutual exclusivity
BRINP3	MYC	176	1	5	0	<-3	1.000	1.000	Mutual exclusivity
BRINP3	ETV6	176	1	5	0	<-3	1.000	1.000	Mutual exclusivity
BRINP3	EZH2	176	1	5	0	<-3	1.000	1.000	Mutual exclusivity
BRINP3	RAD21	176	1	5	0	<-3	1.000	1.000	Mutual exclusivity
BRINP3	ZRSR2	176	1	5	0	<-3	1.000	1.000	Mutual exclusivity
BRINP3	JAK2	176	1	5	0	<-3	1.000	1.000	Mutual exclusivity
MYC	PRPF40B	176	5	1	0	<-3	1.000	1.000	Mutual exclusivity
ETV6	PRPF40B	176	5	1	0	<-3	1.000	1.000	Mutual exclusivity
EZH2	PRPF40B	176	5	1	0	<-3	1.000	1.000	Mutual exclusivity
PRPF40B	RAD21	176	1	5	0	<-3	1.000	1.000	Mutual exclusivity
PRPF40B	ZRSR2	176	1	5	0	<-3	1.000	1.000	Mutual exclusivity
JAK2	PRPF40B	176	5	1	0	<-3	1.000	1.000	Mutual exclusivity
MYC	POT1	176	5	1	0	<-3	1.000	1.000	Mutual exclusivity
ETV6	POT1	176	5	1	0	<-3	1.000	1.000	Mutual exclusivity
EZH2	POT1	176	5	1	0	<-3	1.000	1.000	Mutual exclusivity
POT1	RAD21	176	1	5	0	<-3	1.000	1.000	Mutual exclusivity
JAK2	POT1	176	5	1	0	<-3	1.000	1.000	Mutual exclusivity
FBXW7	MYC	176	1	5	0	<-3	1.000	1.000	Mutual exclusivity
ETV6	FBXW7	176	5	1	0	<-3	1.000	1.000	Mutual exclusivity
EZH2	FBXW7	176	5	1	0	<-3	1.000	1.000	Mutual exclusivity
FBXW7	RAD21	176	1	5	0	<-3	1.000	1.000	Mutual exclusivity
FBXW7	ZRSR2	176	1	5	0	<-3	1.000	1.000	Mutual exclusivity
FBXW7	JAK2	176	1	5	0	<-3	1.000	1.000	Mutual exclusivity
IL7R	MYC	176	1	5	0	<-3	1.000	1.000	Mutual exclusivity
ETV6	IL7R	176	5	1	0	<-3	1.000	1.000	Mutual exclusivity
EZH2	IL7R	176	5	1	0	<-3	1.000	1.000	Mutual exclusivity
IL7R	RAD21	176	1	5	0	<-3	1.000	1.000	Mutual exclusivity
IL7R	ZRSR2	176	1	5	0	<-3	1.000	1.000	Mutual exclusivity
