"A"	"B"	"Neither"	"A.Not.B"	"B.Not.A"	"Both"	"or"	"pval"	"logor"	"nlp"	"adjp"
"ATM"	"SF3B1"	171	7	4	0	0	1	-Inf	0	1
"ATM"	"CSF1R"	171	7	4	0	0	1	-Inf	0	1
"PHF6"	"SF3B1"	171	7	4	0	0	1	-Inf	0	1
"CSF1R"	"PHF6"	171	4	7	0	0	1	-Inf	0	1
"ATM"	"NOTCH1"	171	7	4	0	0	1	-Inf	0	1
"NOTCH1"	"PHF6"	171	4	7	0	0	1	-Inf	0	1
"BCOR"	"SF3B1"	171	7	4	0	0	1	-Inf	0	1
"BCOR"	"NOTCH1"	171	7	4	0	0	1	-Inf	0	1
"ATM"	"chr17loss"	171	7	4	0	0	1	-Inf	0	1
"chr17loss"	"PHF6"	171	4	7	0	0	1	-Inf	0	1
"BCOR"	"chr17loss"	171	7	4	0	0	1	-Inf	0	1
"chr7loss"	"PHF6"	171	4	7	0	0	1	-Inf	0	1
"BCOR"	"chr7loss"	171	7	4	0	0	1	-Inf	0	1
"ATM"	"chr7qdel"	171	7	4	0	0	1	-Inf	0	1
"chr7qdel"	"PHF6"	171	4	7	0	0	1	-Inf	0	1
"BCOR"	"chr7qdel"	171	7	4	0	0	1	-Inf	0	1
"SF3B1"	"STAG2"	168	4	10	0	0	1	-Inf	0	1
"CSF1R"	"IDH1"	168	4	10	0	0	1	-Inf	0	1
"CSF1R"	"STAG2"	168	4	10	0	0	1	-Inf	0	1
"IDH1"	"NOTCH1"	168	10	4	0	0	1	-Inf	0	1
"NOTCH1"	"STAG2"	168	4	10	0	0	1	-Inf	0	1
"chr17loss"	"STAG2"	168	4	10	0	0	1	-Inf	0	1
"chr17loss"	"KRAS"	168	4	10	0	0	1	-Inf	0	1
"chr7loss"	"IDH1"	168	4	10	0	0	1	-Inf	0	1
"chr7loss"	"STAG2"	168	4	10	0	0	1	-Inf	0	1
"chr7loss"	"KRAS"	168	4	10	0	0	1	-Inf	0	1
"chr7qdel"	"IDH1"	168	4	10	0	0	1	-Inf	0	1
"chr7qdel"	"STAG2"	168	4	10	0	0	1	-Inf	0	1
"chr7qdel"	"KRAS"	168	4	10	0	0	1	-Inf	0	1
"CDH2"	"IDH1"	171	1	10	0	0	1	-Inf	0	1
"CDH2"	"STAG2"	171	1	10	0	0	1	-Inf	0	1
"ATM"	"SRSF2"	161	7	14	0	0	1	-Inf	0	1
"BIRC3"	"IDH1"	171	1	10	0	0	1	-Inf	0	1
"BIRC3"	"STAG2"	171	1	10	0	0	1	-Inf	0	1
"IDH1"	"MYD88"	171	10	1	0	0	1	-Inf	0	1
"MYD88"	"STAG2"	171	1	10	0	0	1	-Inf	0	1
"IDH1"	"NOTCH2"	171	10	1	0	0	1	-Inf	0	1
"NOTCH2"	"STAG2"	171	1	10	0	0	1	-Inf	0	1
"IDH1"	"U2AF2"	171	10	1	0	0	1	-Inf	0	1
"STAG2"	"U2AF2"	171	10	1	0	0	1	-Inf	0	1
"GATA2"	"IDH1"	171	1	10	0	0	1	-Inf	0	1
"GATA2"	"STAG2"	171	1	10	0	0	1	-Inf	0	1
"CDH2"	"KRAS"	171	1	10	0	0	1	-Inf	0	1
"BIRC3"	"KRAS"	171	1	10	0	0	1	-Inf	0	1
"KRAS"	"MYD88"	171	10	1	0	0	1	-Inf	0	1
"KRAS"	"NOTCH2"	171	10	1	0	0	1	-Inf	0	1
"KRAS"	"U2AF2"	171	10	1	0	0	1	-Inf	0	1
"GATA2"	"KRAS"	171	1	10	0	0	1	-Inf	0	1
"PHF6"	"SRSF2"	161	7	14	0	0	1	-Inf	0	1
"IDH1"	"RIT1"	171	10	1	0	0	1	-Inf	0	1
"RIT1"	"STAG2"	171	1	10	0	0	1	-Inf	0	1
"KRAS"	"RIT1"	171	10	1	0	0	1	-Inf	0	1
"ABL1"	"IDH1"	171	1	10	0	0	1	-Inf	0	1
"ABL1"	"STAG2"	171	1	10	0	0	1	-Inf	0	1
"ABL1"	"KRAS"	171	1	10	0	0	1	-Inf	0	1
"BRINP3"	"IDH1"	171	1	10	0	0	1	-Inf	0	1
"BRINP3"	"STAG2"	171	1	10	0	0	1	-Inf	0	1
"BRINP3"	"KRAS"	171	1	10	0	0	1	-Inf	0	1
"IDH1"	"PRPF40B"	171	10	1	0	0	1	-Inf	0	1
"PRPF40B"	"STAG2"	171	1	10	0	0	1	-Inf	0	1
"KRAS"	"PRPF40B"	171	10	1	0	0	1	-Inf	0	1
"IDH1"	"POT1"	171	10	1	0	0	1	-Inf	0	1
"POT1"	"STAG2"	171	1	10	0	0	1	-Inf	0	1
"KRAS"	"POT1"	171	10	1	0	0	1	-Inf	0	1
"FBXW7"	"STAG2"	171	1	10	0	0	1	-Inf	0	1
"FBXW7"	"KRAS"	171	1	10	0	0	1	-Inf	0	1
"IDH1"	"IL7R"	171	10	1	0	0	1	-Inf	0	1
"IL7R"	"STAG2"	171	1	10	0	0	1	-Inf	0	1
"IL7R"	"KRAS"	171	1	10	0	0	1	-Inf	0	1
"IDH1"	"TBL1XR1"	171	10	1	0	0	1	-Inf	0	1
"STAG2"	"TBL1XR1"	171	10	1	0	0	1	-Inf	0	1
"KRAS"	"TBL1XR1"	171	10	1	0	0	1	-Inf	0	1
"IDH1"	"SF1"	171	10	1	0	0	1	-Inf	0	1
"SF1"	"STAG2"	171	1	10	0	0	1	-Inf	0	1
"KRAS"	"SF1"	171	10	1	0	0	1	-Inf	0	1
"IDH1"	"t(16;16)"	171	10	1	0	0	1	-Inf	0	1
"STAG2"	"t(16;16)"	171	10	1	0	0	1	-Inf	0	1
"KRAS"	"t(16;16)"	171	10	1	0	0	1	-Inf	0	1
"ASXL1"	"MAP2K1"	157	23	2	0	0	1	-Inf	0	1
"ASXL1"	"PTEN"	157	23	2	0	0	1	-Inf	0	1
"ASXL1"	"CDKN2A"	157	23	2	0	0	1	-Inf	0	1
"ASXL1"	"t(15;17)"	157	23	2	0	0	1	-Inf	0	1
"ASXL1"	"chr11qdel"	157	23	2	0	0	1	-Inf	0	1
"CDH2"	"NF1"	172	1	9	0	0	1	-Inf	0	1
"BIRC3"	"NF1"	172	1	9	0	0	1	-Inf	0	1
"MYD88"	"NF1"	172	1	9	0	0	1	-Inf	0	1
"NF1"	"NOTCH2"	172	9	1	0	0	1	-Inf	0	1
"NF1"	"U2AF2"	172	9	1	0	0	1	-Inf	0	1
"GATA2"	"NF1"	172	1	9	0	0	1	-Inf	0	1
"NF1"	"RIT1"	172	9	1	0	0	1	-Inf	0	1
"ABL1"	"NF1"	172	1	9	0	0	1	-Inf	0	1
"BRINP3"	"NF1"	172	1	9	0	0	1	-Inf	0	1
"NF1"	"PRPF40B"	172	9	1	0	0	1	-Inf	0	1
"NF1"	"POT1"	172	9	1	0	0	1	-Inf	0	1
"FBXW7"	"NF1"	172	1	9	0	0	1	-Inf	0	1
"IL7R"	"NF1"	172	1	9	0	0	1	-Inf	0	1
"NF1"	"TBL1XR1"	172	9	1	0	0	1	-Inf	0	1
"NF1"	"SF1"	172	9	1	0	0	1	-Inf	0	1
"NF1"	"t(16;16)"	172	9	1	0	0	1	-Inf	0	1
"CDH2"	"inv(16)"	172	1	9	0	0	1	-Inf	0	1
"BIRC3"	"inv(16)"	172	1	9	0	0	1	-Inf	0	1
"inv(16)"	"MYD88"	172	9	1	0	0	1	-Inf	0	1
"inv(16)"	"NOTCH2"	172	9	1	0	0	1	-Inf	0	1
"inv(16)"	"U2AF2"	172	9	1	0	0	1	-Inf	0	1
"GATA2"	"inv(16)"	172	1	9	0	0	1	-Inf	0	1
"inv(16)"	"RIT1"	172	9	1	0	0	1	-Inf	0	1
"ABL1"	"inv(16)"	172	1	9	0	0	1	-Inf	0	1
"BRINP3"	"inv(16)"	172	1	9	0	0	1	-Inf	0	1
"inv(16)"	"PRPF40B"	172	9	1	0	0	1	-Inf	0	1
"inv(16)"	"POT1"	172	9	1	0	0	1	-Inf	0	1
"FBXW7"	"inv(16)"	172	1	9	0	0	1	-Inf	0	1
"IL7R"	"inv(16)"	172	1	9	0	0	1	-Inf	0	1
"inv(16)"	"TBL1XR1"	172	9	1	0	0	1	-Inf	0	1
"inv(16)"	"t(16;16)"	172	9	1	0	0	1	-Inf	0	1
"ASXL1"	"CBL"	156	23	3	0	0	1	-Inf	0	1
"ASXL1"	"MYCN"	156	23	3	0	0	1	-Inf	0	1
"ASXL1"	"U2AF1"	156	23	3	0	0	1	-Inf	0	1
"ASXL1"	"HNRNPK"	156	23	3	0	0	1	-Inf	0	1
"ASXL1"	"chr22gain"	156	23	3	0	0	1	-Inf	0	1
"ASXL1"	"t(11;19)"	156	23	3	0	0	1	-Inf	0	1
"ASXL1"	"chr5loss"	156	23	3	0	0	1	-Inf	0	1
"ASXL1"	"chr13gain"	156	23	3	0	0	1	-Inf	0	1
"PTEN"	"PTPN11"	172	2	8	0	0	1	-Inf	0	1
"CDKN2A"	"PTPN11"	172	2	8	0	0	1	-Inf	0	1
"PTPN11"	"t(15;17)"	172	8	2	0	0	1	-Inf	0	1
"chr11qdel"	"PTPN11"	172	2	8	0	0	1	-Inf	0	1
"SETBP1"	"WT1"	168	2	12	0	0	1	-Inf	0	1
"PTEN"	"WT1"	168	2	12	0	0	1	-Inf	0	1
"CDKN2A"	"WT1"	168	2	12	0	0	1	-Inf	0	1
"t(15;17)"	"WT1"	168	2	12	0	0	1	-Inf	0	1
"chr11qdel"	"WT1"	168	2	12	0	0	1	-Inf	0	1
"CSF3R"	"NRAS"	158	2	22	0	0	1	-Inf	0	1
"NRAS"	"SETBP1"	158	22	2	0	0	1	-Inf	0	1
"CDKN2A"	"NRAS"	158	2	22	0	0	1	-Inf	0	1
"CDH2"	"NRAS"	159	1	22	0	0	1	-Inf	0	1
"BIRC3"	"NRAS"	159	1	22	0	0	1	-Inf	0	1
"MYD88"	"NRAS"	159	1	22	0	0	1	-Inf	0	1
"GATA2"	"NRAS"	159	1	22	0	0	1	-Inf	0	1
"ABL1"	"NRAS"	159	1	22	0	0	1	-Inf	0	1
"NRAS"	"PRPF40B"	159	22	1	0	0	1	-Inf	0	1
"NRAS"	"POT1"	159	22	1	0	0	1	-Inf	0	1
"FBXW7"	"NRAS"	159	1	22	0	0	1	-Inf	0	1
"IL7R"	"NRAS"	159	1	22	0	0	1	-Inf	0	1
"NRAS"	"TBL1XR1"	159	22	1	0	0	1	-Inf	0	1
"NRAS"	"SF1"	159	22	1	0	0	1	-Inf	0	1
"NRAS"	"t(16;16)"	159	22	1	0	0	1	-Inf	0	1
"PTPN11"	"SMC1A"	168	8	6	0	0	1	-Inf	0	1
"PTPN11"	"t(8;21)"	168	8	6	0	0	1	-Inf	0	1
"chr21gain"	"PTPN11"	168	6	8	0	0	1	-Inf	0	1
"CSF3R"	"IDH1"	170	2	10	0	0	1	-Inf	0	1
"CSF3R"	"STAG2"	170	2	10	0	0	1	-Inf	0	1
"IDH1"	"MAP2K1"	170	10	2	0	0	1	-Inf	0	1
"MAP2K1"	"STAG2"	170	2	10	0	0	1	-Inf	0	1
"IDH1"	"SETBP1"	170	10	2	0	0	1	-Inf	0	1
"CSF3R"	"KRAS"	170	2	10	0	0	1	-Inf	0	1
"KRAS"	"MAP2K1"	170	10	2	0	0	1	-Inf	0	1
"IDH1"	"PTEN"	170	10	2	0	0	1	-Inf	0	1
"PTEN"	"STAG2"	170	2	10	0	0	1	-Inf	0	1
"CDKN2A"	"IDH1"	170	2	10	0	0	1	-Inf	0	1
"CDKN2A"	"STAG2"	170	2	10	0	0	1	-Inf	0	1
"CDKN2A"	"KRAS"	170	2	10	0	0	1	-Inf	0	1
"IDH1"	"t(15;17)"	170	10	2	0	0	1	-Inf	0	1
"STAG2"	"t(15;17)"	170	10	2	0	0	1	-Inf	0	1
"KRAS"	"t(15;17)"	170	10	2	0	0	1	-Inf	0	1
"chr11qdel"	"IDH1"	170	2	10	0	0	1	-Inf	0	1
"chr11qdel"	"STAG2"	170	2	10	0	0	1	-Inf	0	1
"chr11qdel"	"KRAS"	170	2	10	0	0	1	-Inf	0	1
"ETV6"	"NPM1"	120	4	57	1	0.527945412867883	1	-0.638762385340363	0	1
"DNMT3A"	"EZH2"	120	57	4	1	0.527945412867889	1	-0.638762385340351	0	1
"KRAS"	"SRSF2"	158	10	14	0	0	1	-Inf	0	1
"CSF1R"	"PTPN11"	170	4	8	0	0	1	-Inf	0	1
"NOTCH1"	"PTPN11"	170	4	8	0	0	1	-Inf	0	1
"ATM"	"CBL"	172	7	3	0	0	1	-Inf	0	1
"ATM"	"BRAF"	172	7	3	0	0	1	-Inf	0	1
"ATM"	"U2AF1"	172	7	3	0	0	1	-Inf	0	1
"CBL"	"PHF6"	172	3	7	0	0	1	-Inf	0	1
"MYCN"	"PHF6"	172	3	7	0	0	1	-Inf	0	1
"BRAF"	"PHF6"	172	3	7	0	0	1	-Inf	0	1
"PHF6"	"U2AF1"	172	7	3	0	0	1	-Inf	0	1
"ATM"	"HNRNPK"	172	7	3	0	0	1	-Inf	0	1
"HNRNPK"	"PHF6"	172	3	7	0	0	1	-Inf	0	1
"BCOR"	"CBL"	172	7	3	0	0	1	-Inf	0	1
"BCOR"	"MYCN"	172	7	3	0	0	1	-Inf	0	1
"BCOR"	"BRAF"	172	7	3	0	0	1	-Inf	0	1
"BCOR"	"HNRNPK"	172	7	3	0	0	1	-Inf	0	1
"ATM"	"chr22gain"	172	7	3	0	0	1	-Inf	0	1
"chr22gain"	"PHF6"	172	3	7	0	0	1	-Inf	0	1
"BCOR"	"chr22gain"	172	7	3	0	0	1	-Inf	0	1
"ATM"	"t(11;19)"	172	7	3	0	0	1	-Inf	0	1
"PHF6"	"t(11;19)"	172	7	3	0	0	1	-Inf	0	1
"ATM"	"chr5loss"	172	7	3	0	0	1	-Inf	0	1
"chr5loss"	"PHF6"	172	3	7	0	0	1	-Inf	0	1
"BCOR"	"chr5loss"	172	7	3	0	0	1	-Inf	0	1
"ATM"	"chr13gain"	172	7	3	0	0	1	-Inf	0	1
"chr13gain"	"PHF6"	172	3	7	0	0	1	-Inf	0	1
"BCOR"	"chr13gain"	172	7	3	0	0	1	-Inf	0	1
"ATM"	"IDH1"	165	7	10	0	0	1	-Inf	0	1
"ATM"	"STAG2"	165	7	10	0	0	1	-Inf	0	1
"PHF6"	"STAG2"	165	7	10	0	0	1	-Inf	0	1
"KRAS"	"PHF6"	165	10	7	0	0	1	-Inf	0	1
"BCOR"	"IDH1"	165	7	10	0	0	1	-Inf	0	1
"BCOR"	"STAG2"	165	7	10	0	0	1	-Inf	0	1
"CBL"	"MAP2K1"	177	3	2	0	0	1	-Inf	0	1
"MAP2K1"	"MYCN"	177	2	3	0	0	1	-Inf	0	1
"BRAF"	"MAP2K1"	177	3	2	0	0	1	-Inf	0	1
"CBL"	"SETBP1"	177	3	2	0	0	1	-Inf	0	1
"MYCN"	"SETBP1"	177	3	2	0	0	1	-Inf	0	1
"CBL"	"PTEN"	177	3	2	0	0	1	-Inf	0	1
"MYCN"	"PTEN"	177	3	2	0	0	1	-Inf	0	1
"BRAF"	"PTEN"	177	3	2	0	0	1	-Inf	0	1
"PTEN"	"U2AF1"	177	2	3	0	0	1	-Inf	0	1
"HNRNPK"	"PTEN"	177	3	2	0	0	1	-Inf	0	1
"CBL"	"CDKN2A"	177	3	2	0	0	1	-Inf	0	1
"CDKN2A"	"MYCN"	177	2	3	0	0	1	-Inf	0	1
"BRAF"	"CDKN2A"	177	3	2	0	0	1	-Inf	0	1
"CDKN2A"	"U2AF1"	177	2	3	0	0	1	-Inf	0	1
"CDKN2A"	"HNRNPK"	177	2	3	0	0	1	-Inf	0	1
"CBL"	"t(15;17)"	177	3	2	0	0	1	-Inf	0	1
"MYCN"	"t(15;17)"	177	3	2	0	0	1	-Inf	0	1
"BRAF"	"t(15;17)"	177	3	2	0	0	1	-Inf	0	1
"t(15;17)"	"U2AF1"	177	2	3	0	0	1	-Inf	0	1
"HNRNPK"	"t(15;17)"	177	3	2	0	0	1	-Inf	0	1
"chr22gain"	"t(15;17)"	177	3	2	0	0	1	-Inf	0	1
"CBL"	"chr11qdel"	177	3	2	0	0	1	-Inf	0	1
"chr11qdel"	"MYCN"	177	2	3	0	0	1	-Inf	0	1
"BRAF"	"chr11qdel"	177	3	2	0	0	1	-Inf	0	1
"chr11qdel"	"U2AF1"	177	2	3	0	0	1	-Inf	0	1
"chr11qdel"	"HNRNPK"	177	2	3	0	0	1	-Inf	0	1
"CBL"	"SMC1A"	173	3	6	0	0	1	-Inf	0	1
"MYCN"	"SMC1A"	173	3	6	0	0	1	-Inf	0	1
"BRAF"	"SMC1A"	173	3	6	0	0	1	-Inf	0	1
"SMC1A"	"U2AF1"	173	6	3	0	0	1	-Inf	0	1
"HNRNPK"	"SMC1A"	173	3	6	0	0	1	-Inf	0	1
"CBL"	"t(8;21)"	173	3	6	0	0	1	-Inf	0	1
"MYCN"	"t(8;21)"	173	3	6	0	0	1	-Inf	0	1
"BRAF"	"t(8;21)"	173	3	6	0	0	1	-Inf	0	1
"t(8;21)"	"U2AF1"	173	6	3	0	0	1	-Inf	0	1
"HNRNPK"	"t(8;21)"	173	3	6	0	0	1	-Inf	0	1
"chr22gain"	"SMC1A"	173	3	6	0	0	1	-Inf	0	1
"chr22gain"	"t(8;21)"	173	3	6	0	0	1	-Inf	0	1
"CBL"	"chr5qdel"	173	3	6	0	0	1	-Inf	0	1
"chr5qdel"	"MYCN"	173	6	3	0	0	1	-Inf	0	1
"BRAF"	"chr5qdel"	173	3	6	0	0	1	-Inf	0	1
"chr5qdel"	"U2AF1"	173	6	3	0	0	1	-Inf	0	1
"chr22gain"	"chr5qdel"	173	3	6	0	0	1	-Inf	0	1
"SMC1A"	"t(11;19)"	173	6	3	0	0	1	-Inf	0	1
"t(11;19)"	"t(8;21)"	173	3	6	0	0	1	-Inf	0	1
"chr5qdel"	"t(11;19)"	173	6	3	0	0	1	-Inf	0	1
"chr5loss"	"SMC1A"	173	3	6	0	0	1	-Inf	0	1
"chr5loss"	"t(8;21)"	173	3	6	0	0	1	-Inf	0	1
"chr13gain"	"SMC1A"	173	3	6	0	0	1	-Inf	0	1
"chr13gain"	"t(8;21)"	173	3	6	0	0	1	-Inf	0	1
"chr13gain"	"chr5qdel"	173	3	6	0	0	1	-Inf	0	1
"CBL"	"chr21gain"	173	3	6	0	0	1	-Inf	0	1
"chr21gain"	"MYCN"	173	6	3	0	0	1	-Inf	0	1
"BRAF"	"chr21gain"	173	3	6	0	0	1	-Inf	0	1
"chr21gain"	"U2AF1"	173	6	3	0	0	1	-Inf	0	1
"chr21gain"	"HNRNPK"	173	6	3	0	0	1	-Inf	0	1
"chr21gain"	"t(11;19)"	173	6	3	0	0	1	-Inf	0	1
"ATM"	"MYC"	170	7	5	0	0	1	-Inf	0	1
"ATM"	"ETV6"	170	7	5	0	0	1	-Inf	0	1
"ATM"	"EZH2"	170	7	5	0	0	1	-Inf	0	1
"ATM"	"RAD21"	170	7	5	0	0	1	-Inf	0	1
"MYC"	"PHF6"	170	5	7	0	0	1	-Inf	0	1
"ETV6"	"PHF6"	170	5	7	0	0	1	-Inf	0	1
"PHF6"	"RAD21"	170	7	5	0	0	1	-Inf	0	1
"ATM"	"ZRSR2"	170	7	5	0	0	1	-Inf	0	1
"PHF6"	"ZRSR2"	170	7	5	0	0	1	-Inf	0	1
"ATM"	"JAK2"	170	7	5	0	0	1	-Inf	0	1
"BCOR"	"MYC"	170	7	5	0	0	1	-Inf	0	1
"BCOR"	"ETV6"	170	7	5	0	0	1	-Inf	0	1
"BCOR"	"EZH2"	170	7	5	0	0	1	-Inf	0	1
"BCOR"	"RAD21"	170	7	5	0	0	1	-Inf	0	1
"BCOR"	"ZRSR2"	170	7	5	0	0	1	-Inf	0	1
"BCOR"	"JAK2"	170	7	5	0	0	1	-Inf	0	1
"MYC"	"NRAS"	155	5	22	0	0	1	-Inf	0	1
"EZH2"	"NRAS"	155	5	22	0	0	1	-Inf	0	1
"NRAS"	"ZRSR2"	155	22	5	0	0	1	-Inf	0	1
"JAK2"	"NRAS"	155	5	22	0	0	1	-Inf	0	1
"SMC1A"	"WT1"	164	6	12	0	0	1	-Inf	0	1
"chr5qdel"	"WT1"	164	6	12	0	0	1	-Inf	0	1
"chr21gain"	"WT1"	164	6	12	0	0	1	-Inf	0	1
"SF3B1"	"WT1"	166	4	12	0	0	1	-Inf	0	1
"CSF1R"	"WT1"	166	4	12	0	0	1	-Inf	0	1
"NOTCH1"	"WT1"	166	4	12	0	0	1	-Inf	0	1
"chr17loss"	"WT1"	166	4	12	0	0	1	-Inf	0	1
"chr7loss"	"WT1"	166	4	12	0	0	1	-Inf	0	1
"chr7qdel"	"WT1"	166	4	12	0	0	1	-Inf	0	1
"CDH2"	"IDH2"	151	1	30	0	0	1	-Inf	0	1
"IDH2"	"NOTCH2"	151	30	1	0	0	1	-Inf	0	1
"IDH2"	"U2AF2"	151	30	1	0	0	1	-Inf	0	1
"GATA2"	"IDH2"	151	1	30	0	0	1	-Inf	0	1
"IDH2"	"RIT1"	151	30	1	0	0	1	-Inf	0	1
"ABL1"	"IDH2"	151	1	30	0	0	1	-Inf	0	1
"BRINP3"	"IDH2"	151	1	30	0	0	1	-Inf	0	1
"IDH2"	"PRPF40B"	151	30	1	0	0	1	-Inf	0	1
"IDH2"	"POT1"	151	30	1	0	0	1	-Inf	0	1
"FBXW7"	"IDH2"	151	1	30	0	0	1	-Inf	0	1
"IDH2"	"IL7R"	151	30	1	0	0	1	-Inf	0	1
"IDH2"	"TBL1XR1"	151	30	1	0	0	1	-Inf	0	1
"IDH2"	"SF1"	151	30	1	0	0	1	-Inf	0	1
"IDH2"	"t(16;16)"	151	30	1	0	0	1	-Inf	0	1
"KIT"	"SMC1A"	165	11	6	0	0	1	-Inf	0	1
"BCORL1"	"SMC1A"	165	11	6	0	0	1	-Inf	0	1
"BCORL1"	"chr5qdel"	165	11	6	0	0	1	-Inf	0	1
"chr21gain"	"KIT"	165	6	11	0	0	1	-Inf	0	1
"BCORL1"	"chr21gain"	165	11	6	0	0	1	-Inf	0	1
"BRAF"	"DNMT3A"	122	2	57	1	1.06977051212785	1	0.0674441508239695	0	1
"DNMT3A"	"HNRNPK"	122	57	2	1	1.06977051212782	1	0.0674441508239415	0	1
"chr5loss"	"DNMT3A"	122	2	57	1	1.06977051212785	1	0.0674441508239695	0	1
"chr13gain"	"DNMT3A"	122	2	57	1	1.06977051212785	1	0.0674441508239695	0	1
"chr13gain"	"NPM1"	122	2	57	1	1.06977051212785	1	0.0674441508239695	0	1
"CSF3R"	"SF3B1"	176	2	4	0	0	1	-Inf	0	1
"MAP2K1"	"SF3B1"	176	2	4	0	0	1	-Inf	0	1
"SETBP1"	"SF3B1"	176	2	4	0	0	1	-Inf	0	1
"CSF1R"	"CSF3R"	176	4	2	0	0	1	-Inf	0	1
"CSF1R"	"MAP2K1"	176	4	2	0	0	1	-Inf	0	1
"CSF1R"	"SETBP1"	176	4	2	0	0	1	-Inf	0	1
"CSF3R"	"NOTCH1"	176	2	4	0	0	1	-Inf	0	1
"MAP2K1"	"NOTCH1"	176	2	4	0	0	1	-Inf	0	1
"NOTCH1"	"SETBP1"	176	4	2	0	0	1	-Inf	0	1
"PTEN"	"SF3B1"	176	2	4	0	0	1	-Inf	0	1
"CSF1R"	"PTEN"	176	4	2	0	0	1	-Inf	0	1
"NOTCH1"	"PTEN"	176	4	2	0	0	1	-Inf	0	1
"CDKN2A"	"SF3B1"	176	2	4	0	0	1	-Inf	0	1
"CDKN2A"	"CSF1R"	176	2	4	0	0	1	-Inf	0	1
"CDKN2A"	"NOTCH1"	176	2	4	0	0	1	-Inf	0	1
"SF3B1"	"t(15;17)"	176	4	2	0	0	1	-Inf	0	1
"CSF1R"	"t(15;17)"	176	4	2	0	0	1	-Inf	0	1
"NOTCH1"	"t(15;17)"	176	4	2	0	0	1	-Inf	0	1
"chr17loss"	"CSF3R"	176	4	2	0	0	1	-Inf	0	1
"chr17loss"	"MAP2K1"	176	4	2	0	0	1	-Inf	0	1
"chr17loss"	"SETBP1"	176	4	2	0	0	1	-Inf	0	1
"chr17loss"	"PTEN"	176	4	2	0	0	1	-Inf	0	1
"CDKN2A"	"chr17loss"	176	2	4	0	0	1	-Inf	0	1
"chr17loss"	"t(15;17)"	176	4	2	0	0	1	-Inf	0	1
"chr11qdel"	"SF3B1"	176	2	4	0	0	1	-Inf	0	1
"chr11qdel"	"CSF1R"	176	2	4	0	0	1	-Inf	0	1
"chr11qdel"	"NOTCH1"	176	2	4	0	0	1	-Inf	0	1
"chr11qdel"	"chr17loss"	176	2	4	0	0	1	-Inf	0	1
"chr7loss"	"CSF3R"	176	4	2	0	0	1	-Inf	0	1
"chr7loss"	"MAP2K1"	176	4	2	0	0	1	-Inf	0	1
"chr7loss"	"SETBP1"	176	4	2	0	0	1	-Inf	0	1
"chr7loss"	"PTEN"	176	4	2	0	0	1	-Inf	0	1
"CDKN2A"	"chr7loss"	176	2	4	0	0	1	-Inf	0	1
"chr7loss"	"t(15;17)"	176	4	2	0	0	1	-Inf	0	1
"chr11qdel"	"chr7loss"	176	2	4	0	0	1	-Inf	0	1
"chr7qdel"	"CSF3R"	176	4	2	0	0	1	-Inf	0	1
"chr7qdel"	"MAP2K1"	176	4	2	0	0	1	-Inf	0	1
"chr7qdel"	"SETBP1"	176	4	2	0	0	1	-Inf	0	1
"chr7qdel"	"PTEN"	176	4	2	0	0	1	-Inf	0	1
"CDKN2A"	"chr7qdel"	176	2	4	0	0	1	-Inf	0	1
"chr7qdel"	"t(15;17)"	176	4	2	0	0	1	-Inf	0	1
"chr11qdel"	"chr7qdel"	176	2	4	0	0	1	-Inf	0	1
"CDH2"	"WT1"	169	1	12	0	0	1	-Inf	0	1
"chr8gain"	"SMC1A"	157	19	6	0	0	1	-Inf	0	1
"chr8gain"	"t(8;21)"	157	19	6	0	0	1	-Inf	0	1
"chr5qdel"	"chr8gain"	157	6	19	0	0	1	-Inf	0	1
"CBL"	"MYCN"	176	3	3	0	0	1	-Inf	0	1
"BRAF"	"CBL"	176	3	3	0	0	1	-Inf	0	1
"BRAF"	"MYCN"	176	3	3	0	0	1	-Inf	0	1
"CBL"	"U2AF1"	176	3	3	0	0	1	-Inf	0	1
"MYCN"	"U2AF1"	176	3	3	0	0	1	-Inf	0	1
"BRAF"	"U2AF1"	176	3	3	0	0	1	-Inf	0	1
"CBL"	"HNRNPK"	176	3	3	0	0	1	-Inf	0	1
"HNRNPK"	"MYCN"	176	3	3	0	0	1	-Inf	0	1
"BRAF"	"HNRNPK"	176	3	3	0	0	1	-Inf	0	1
"HNRNPK"	"U2AF1"	176	3	3	0	0	1	-Inf	0	1
"CBL"	"chr22gain"	176	3	3	0	0	1	-Inf	0	1
"chr22gain"	"MYCN"	176	3	3	0	0	1	-Inf	0	1
"BRAF"	"chr22gain"	176	3	3	0	0	1	-Inf	0	1
"chr22gain"	"U2AF1"	176	3	3	0	0	1	-Inf	0	1
"chr22gain"	"HNRNPK"	176	3	3	0	0	1	-Inf	0	1
"CBL"	"t(11;19)"	176	3	3	0	0	1	-Inf	0	1
"MYCN"	"t(11;19)"	176	3	3	0	0	1	-Inf	0	1
"BRAF"	"t(11;19)"	176	3	3	0	0	1	-Inf	0	1
"t(11;19)"	"U2AF1"	176	3	3	0	0	1	-Inf	0	1
"HNRNPK"	"t(11;19)"	176	3	3	0	0	1	-Inf	0	1
"chr22gain"	"t(11;19)"	176	3	3	0	0	1	-Inf	0	1
"CBL"	"chr5loss"	176	3	3	0	0	1	-Inf	0	1
"chr5loss"	"MYCN"	176	3	3	0	0	1	-Inf	0	1
"BRAF"	"chr5loss"	176	3	3	0	0	1	-Inf	0	1
